G,age,job,X1,X2,D
F,46.741111210221554,F,-1.3623781728184872,0.09689651539282262,Y
M,29.327166825605424,F,0.7119285781750084,1.1728216159502862,Y
F,49.76154474285422,E,1.5803795535044907,-1.3469578947917302,Y
M,28.93267441282389,E,2.4429710456168987,-0.04809536747617588,Y
M,28.60275839876649,E,1.3935429654500604,0.885933925673996,N
F,47.42540655173251,F,0.2322279590315681,0.140412590836134,Y
M,31.46902403533126,F,0.23336213911108195,0.47843048830067564,Y
M,28.503009893844457,E,-0.25791887982852857,1.3342672715823372,Y
F,45.21080268560702,F,3.229142612873637,-1.2530455707548578,N
F,46.91677875540482,F,1.694293358784786,-0.5268494500918021,Y
M,28.460428945436266,F,1.685988225860819,0.7873428619903746,Y
F,46.280677517978866,E,-1.2909091747342556,0.41301720214447235,N
F,39.756228323479206,F,-1.8891059018075287,0.17800584431709757,N
F,49.71568863297881,F,1.4711435666654573,-0.3267858409702006,Y
F,45.3958522450645,F,0.4616388433125,-0.08262603796163748,Y
F,40.988633288659784,F,3.189418447576924,-0.3123799587922693,Y
F,46.13354935005756,E,-1.528431880070931,-0.9598277146067268,N
M,29.980480557876678,E,0.6790197304871333,-0.09879458263285541,N
M,30.373948764044883,E,2.2542283213600784,0.7427921039528317,Y
F,43.589647777486995,F,-1.006352790936119,-0.7078848634145513,Y
M,30.20544341084055,E,0.27990370353771843,0.41655668014838965,Y
F,43.15708994520684,F,-0.7966518903525751,1.3543209161144776,Y
M,26.867627007211777,E,0.5069336157003514,0.40510812920360206,Y
F,42.10226186322066,E,-1.8228462362309206,-0.8848313590330933,N
M,35.60907859578889,F,0.5091989702990508,-0.22863971638220335,Y
F,43.60231766665003,F,-1.1141934491099408,0.2070284695531249,Y
F,51.16036084963134,E,-2.0748908113809232,-1.643906437628014,N
F,49.47542819688724,F,-0.6731943769825328,1.2955049404480925,Y
F,48.12600068575547,F,-0.14113356263872243,-0.29877411505183094,Y
M,27.484624211303014,E,0.5815248905934447,0.9125178236633911,Y
M,27.893158334570266,E,1.2815499998620394,2.1810588120056615,Y
M,26.271664086665453,E,0.7040440384903688,0.22935765554107684,Y
M,29.133059924600797,E,1.4649873336205173,0.8749178464819071,Y
F,38.46072680705781,F,1.2034171974070758,-1.340347253659831,Y
M,31.03289485144428,E,1.5594016935696249,-0.5969886319065142,N
M,34.207001618513814,E,1.3184837932192306,-0.43666301818036524,Y
M,29.09308741478553,E,0.8805635144913679,0.09457045340267085,Y
F,42.14705396518891,E,-0.6241304051688985,1.6732034015601172,N
F,45.85846789295887,F,0.16043272428415176,0.40512966391304256,Y
F,43.152250383107784,E,1.159966546254024,-0.41600365636604497,Y
F,48.825620898799485,F,-0.5865267924825416,0.9374626467141219,N
M,30.938029434688087,F,2.002498043891416,-1.2810299118615796,Y
M,26.640747944289114,E,1.5559389462820281,1.7304445961157542,N
M,32.00289507933734,E,0.3023503197659526,0.003009886093973264,Y
F,46.21237538224712,F,1.3610484986558342,0.4869622682292737,Y
M,30.922549586196567,F,1.1175828627279845,0.8563162829046653,N
F,43.38603184830805,F,0.7623544589598164,1.0231707574588211,Y
F,43.974102915095486,F,0.4777636538976228,0.3627135548177461,Y
M,33.97706441913326,E,0.6479955578394169,0.23927073941165122,Y
M,33.13480431711977,E,0.34903840070000336,-1.9643951339352248,Y
F,44.58349749353667,F,-0.6019160211171891,-0.716108052585742,Y
M,28.400002073226926,E,0.6446320996875277,-0.2974090253369294,Y
F,48.505466145658,F,0.26502740473251907,0.2324644783234536,Y
M,30.48160497443589,E,2.2584048857919132,-0.3435841498249895,Y
M,33.68259757481765,F,0.5191722256066824,-0.6919144277243325,Y
M,26.190121814948558,E,0.1868007712212466,-2.9642278979483665,Y
M,37.08831017183823,E,2.523949216801819,0.46400246002874623,Y
M,30.31927480937668,F,1.8949822955700089,0.031174449712185068,Y
F,44.6239500526227,F,-1.8137335327306143,-0.14041651149655762,Y
M,28.970395882607566,F,1.6214182289817942,-0.4386716552619559,N
M,25.228637373101787,E,0.8750877736236745,0.40869352660249314,N
F,44.442978986137454,F,1.0173312026647976,0.1824422398564284,Y
F,40.90214822545341,E,-0.39763232702663626,0.7120854474477469,N
F,46.4647668883963,F,-0.4874837092381636,-0.6734025804196985,N
M,25.436250778619602,E,1.9376252108534207,-0.8858430545482556,Y
F,44.74220307941244,F,2.5298173833417006,0.3498681800464853,N
F,45.08352028660657,F,0.35813202845489944,1.5669513461207776,N
M,29.957374265469717,F,1.434985166617069,0.92412481581478,Y
F,39.51038965411023,E,-0.9057765881337834,-0.8324045927325979,Y
F,42.34190637330197,F,0.12780743027990163,1.114648469928477,N
M,29.945643236899492,E,1.2900061995651082,0.9041340788586408,Y
F,40.18926088717809,E,2.0343419979313255,0.2956512967240251,Y
M,25.80295973118186,F,3.2329839276720134,-1.0480246728544824,Y
F,46.041984363270345,E,-0.28350230755626715,2.8630210124140545,N
F,44.000800689447566,F,-1.6285960667760297,1.4399596152885497,Y
M,28.606998001315333,F,1.1633859144450442,0.5258901631013603,N
M,25.960157610196113,E,0.8709032686685553,0.5015463626457622,Y
M,23.466606301714105,E,1.5071962432404025,-0.3171377689271556,Y
M,25.58813854315531,F,0.3364985726904395,-0.45555727879539437,N
M,28.775862132406804,E,1.5034434133641188,-1.0919431663118693,Y
F,38.7907339100799,E,-0.18271392278021137,0.5997264266314286,Y
F,46.22645723811785,E,-1.0331274580467045,-1.7279003022808017,Y
F,45.708379057008536,F,-1.5335197544128336,-1.0438963491594284,Y
F,43.00414801995311,F,-0.0797828035502911,-0.06010460630914342,Y
F,48.52331787964074,F,0.9077846209216361,-1.2033896183731216,Y
F,45.894829259422686,F,1.8982933839288951,-0.10483289342790478,Y
M,30.417257315568918,F,1.9981505167471796,1.7255533279629145,N
F,42.105360739557405,F,-0.44177166948922264,-1.278521188003814,Y
M,34.538286673486425,E,2.044639945152805,0.8037407487553112,Y
F,42.84584850994356,F,-0.09870583672702112,-1.105663780761758,Y
F,45.426194449748614,F,0.15697720534253076,-0.8321886851007885,Y
F,47.62142196184855,F,0.13363281939347094,-0.6981978417118035,Y
M,29.481863054955028,F,2.0399179868950856,0.6783164562193256,Y
F,42.23228203339749,F,0.3962786002442549,-0.66900930542116,Y
F,47.13199248863048,F,0.35355762466945284,-0.4299170306180174,Y
M,27.317945088236375,E,0.26483636882225214,-1.9805633258723794,N
M,28.675105918596536,E,0.4275220603095492,0.30720919767648397,Y
M,27.39588539721685,F,0.3189887804309366,-1.4346629701873548,Y
F,45.90962875928904,F,-0.7505313928603212,0.2722908709865214,Y
F,45.17495065247139,F,-0.16206752398408517,0.35597796748120175,N
F,40.70499912742507,F,-0.03276358647259089,0.5817649727650183,N
F,45.5456014135347,F,-0.5966364341733748,0.9715235964041115,N
F,49.50864921085705,E,-0.08878038839648797,0.9819499652591497,N
F,45.973000451581704,F,0.26649979411370434,-0.3409854960140477,N
M,28.07197193031933,E,1.447974252800484,-1.3291028116466084,Y
M,27.91163677899153,F,1.7109500068340011,-0.8595953398277937,Y
F,45.84022365257031,E,0.08891144201739679,-0.23142204067792305,Y
F,43.93270223387986,E,-0.5581124112833596,0.5113080833061361,N
F,48.223369836355324,F,1.3313111763092982,0.12598040664857746,Y
M,30.970359225234752,E,0.9808081134988581,-0.008110675029817953,Y
F,45.96439942634308,F,1.7692632774218273,1.8190455238894883,Y
M,27.467724759531883,E,0.7658635310550338,0.8666212355270823,Y
M,25.398925857361043,E,1.1845218609644141,-0.17189074334024587,Y
M,27.664666994700063,E,1.3443622150747907,1.0014347509341355,Y
F,40.74038625920246,E,0.5392375167718583,-1.0544644094591675,Y
F,39.20857117723078,F,1.2806769759991496,0.06636207490983666,Y
M,30.227388579192404,F,0.04822999598683775,0.8409745422001992,Y
F,43.55451551606485,E,1.5021263798187166,0.1343867174338645,Y
F,48.41288575090426,E,-1.1109247346442823,-0.4915670478315563,Y
F,52.22868421877162,F,-1.3770757466880754,-1.192799009006043,N
F,45.720707241152354,F,-0.5652141747157573,0.4487790164049395,N
F,41.87193306389499,F,0.5334227355734382,-0.30244375313566946,N
M,28.071121475791212,E,0.7865503826882644,-0.953686282761924,N
F,42.93458913412908,F,-0.916412622908232,0.025534821034197124,Y
M,31.573962380048382,E,0.6761392909254642,-0.29348337736494007,Y
F,47.61299522726608,F,0.11773840219292689,1.4988203553689194,N
M,35.742055020612,E,1.6289854992949022,0.1637242176913212,Y
M,22.549124127111437,F,1.636258996175621,0.1977758951595508,N
M,32.22456135205482,F,1.7147538067265506,1.1715903726307664,Y
F,46.01727742479366,F,0.6404081442022539,1.3605438636778318,Y
F,44.28139874347573,F,1.3359846239721518,-0.761961095813417,N
M,27.461596582473238,E,1.8820731526114451,-0.5757738865650385,Y
M,21.205779259727507,F,3.204434273877656,-0.20964349239594637,Y
M,27.705046963851906,E,0.12359027912365206,-0.7292847223399974,Y
F,44.28117464025748,F,1.5618791876762192,-1.3548737344016437,N
F,45.91874104515646,E,-0.8826349245437551,-1.3679894290195487,Y
F,43.98322841329594,F,0.3026507907879272,-0.44810716127268185,N
M,24.290210868268936,E,-0.0494860669765147,-0.6871653217653497,N
F,49.535709643842495,E,1.917187974525466,-0.16077793941983534,N
M,27.13850072562308,E,1.4761411739727748,0.31722126426372416,Y
M,30.602465175516723,F,1.206113482772651,0.08245800963782118,N
F,45.148299956919196,E,-0.04258782085957284,-0.007225235200329629,Y
M,32.6818875073861,E,1.4987318768771845,-0.824511416000731,Y
F,50.40285545199973,F,-0.27569628994872925,0.8536661315325982,N
M,31.370138707398667,E,0.21396542256609752,-0.6266991852378994,Y
F,43.852513016764966,F,0.20033247846219487,-0.11289679042800828,Y
M,27.870114510762377,E,1.315673641230764,1.2639377432569021,N
M,26.469839823231748,E,0.6837305527275515,-1.971209348324546,N
M,34.425430200227254,E,0.6068238400108527,0.533966924082514,Y
F,43.58177218643272,E,0.5862920041937072,-0.2932064427016868,Y
M,27.14989856697724,E,0.17645445291973716,1.5378162962104924,Y
M,28.54529496357788,E,0.44201736949392867,1.1618891038703305,Y
F,43.63018165090393,F,0.01705746129767324,-0.8614155587127778,Y
F,45.48662016750513,F,1.8001844821602686,-1.0626561342612795,Y
M,37.17530991084385,E,0.7599729898975364,1.5011288201649433,Y
M,29.387220004440014,E,1.3632325176533784,0.06314168956719295,Y
F,45.321182870073514,E,-0.5891038511940416,-0.6804838152102818,Y
M,28.418547814978677,F,1.0342200009922147,-0.17828985136400471,Y
M,30.345274263995407,E,1.3266925447409634,2.513564000420318,Y
F,46.971575314802536,F,0.4717587138200661,0.48251448233934197,N
M,28.657068708777608,E,2.90029523780922,-0.42748256641311877,N
M,29.80585348040338,E,1.5663617451473715,-1.5566038725210416,Y
M,27.185114201598452,E,1.0599115556543424,-0.14024962738912206,Y
M,26.39584349507453,E,1.378998890669327,2.80493872126072,N
M,27.214375052606844,F,0.6294230059039183,-0.980171495284297,Y
F,41.732710580452405,E,-0.2925489526587806,0.5661875714907971,Y
M,26.33190691656281,E,-0.32593522811993947,0.7939588885668617,N
F,45.18422148973724,F,-0.04903617658953626,-1.0236939088713681,N
F,49.5725542596963,F,0.9783039949481175,1.9633582231217361,N
F,45.39152712883203,F,1.7588735183259288,-0.13918290217957666,Y
F,38.72996216806645,E,0.6002600505538263,-0.23129122253396583,Y
M,25.206401645412136,E,-0.09322332333228744,-1.1576309646352028,N
F,42.8780070472935,E,-0.30470454398861835,0.5281303492273303,N
M,24.27044618992374,F,1.1088770736680946,0.9900379447805734,N
F,39.86509887967421,F,0.09158407248160336,0.2896926070918467,Y
F,45.21480513123279,F,-0.5992405309813715,0.08273217083686353,Y
F,40.8760917571319,F,-0.8042456095815365,2.2535163931444444,Y
F,45.95444734456994,E,1.4659844698051498,0.12123591888181047,Y
F,48.76543214305027,E,0.10122213390555128,0.5381548684610276,N
M,29.86870844829695,F,0.8941087017976177,1.591323465707344,N
F,35.2946526680532,E,1.3030563801964306,2.0978008152879783,Y
M,25.661394878011166,F,1.1089824344635817,-0.7286148051856596,Y
M,33.37205693515763,E,1.8992969475077763,-0.5753692086834904,N
F,46.521856678391956,F,0.8867398928228084,0.08283245782210655,N
F,46.36297223451774,F,-0.43186635474174306,0.05494547395259492,Y
F,49.689190512335486,F,0.07700842318848065,-3.2569142123952988,N
M,28.16674285896765,E,2.149627267453895,-1.8817790268240164,Y
F,46.448987434942744,F,-0.6968182402235829,2.0503520049362427,N
F,43.039023538648365,E,-0.3166991451515346,-0.2591432185235571,N
F,45.34674381168322,E,-0.7483908948411002,0.7470239448435093,N
F,42.788221915801614,F,0.5786556959794574,0.3248349515856597,Y
F,46.24064903471028,E,0.07809477752505632,-0.48821769631599393,N
F,50.01666602860108,E,0.24260243662478712,-1.3225116072380398,N
F,42.084270921689836,F,0.02299454702193567,0.4865359593774858,N
F,36.656947652545455,E,0.6200746824900674,-1.041484116750689,N
F,45.623696040326934,E,0.23105438962246022,-0.7895791954820623,Y
F,39.37879287576666,F,-1.107910132045978,0.8525590748844054,Y
M,35.34369399965455,E,0.7157342734402428,0.789783688334689,N
M,31.805658640875674,E,1.8782798931974798,-0.6213835282168853,Y
M,28.2780229693834,F,0.5276763883497743,0.09341524933780437,Y
